image_id,image_path,participant_id,source_dataset,split,label
img_010969,data/external/affectnet-dataset/train/happy/ffhq_2375.png,img_010969,affectnet,test,happy
img_010970,data/external/affectnet-dataset/train/happy/ffhq_2381.png,img_010970,affectnet,final_test,happy
img_010971,data/external/affectnet-dataset/train/happy/ffhq_2386.png,img_010971,affectnet,train,happy
img_010972,data/external/affectnet-dataset/train/happy/ffhq_2388.png,img_010972,affectnet,train,happy
img_010973,data/external/affectnet-dataset/train/happy/ffhq_2389.png,img_010973,affectnet,val,happy
img_010974,data/external/affectnet-dataset/train/happy/ffhq_2390.png,img_010974,affectnet,final_test,happy
img_010975,data/external/affectnet-dataset/train/happy/ffhq_2391.png,img_010975,affectnet,train,happy
img_010976,data/external/affectnet-dataset/train/happy/ffhq_2395.png,img_010976,affectnet,final_test,happy
img_010977,data/external/affectnet-dataset/train/happy/ffhq_2398.png,img_010977,affectnet,final_test,happy
img_010978,data/external/affectnet-dataset/train/happy/ffhq_2400.png,img_010978,affectnet,train,happy
img_010979,data/external/affectnet-dataset/train/happy/ffhq_2404.png,img_010979,affectnet,final_test,happy
img_010980,data/external/affectnet-dataset/train/happy/ffhq_2408.png,img_010980,affectnet,train,happy
img_010981,data/external/affectnet-dataset/train/happy/ffhq_2409.png,img_010981,affectnet,train,happy
img_010982,data/external/affectnet-dataset/train/happy/ffhq_241.png,img_010982,affectnet,train,happy
img_010983,data/external/affectnet-dataset/train/happy/ffhq_2413.png,img_010983,affectnet,train,happy
img_010984,data/external/affectnet-dataset/train/happy/ffhq_2414.png,img_010984,affectnet,final_test,happy
img_010985,data/external/affectnet-dataset/train/happy/ffhq_2415.png,img_010985,affectnet,train,happy
img_010986,data/external/affectnet-dataset/train/happy/ffhq_2416.png,img_010986,affectnet,final_test,happy
img_010987,data/external/affectnet-dataset/train/happy/ffhq_2423.png,img_010987,affectnet,test,happy
img_010988,data/external/affectnet-dataset/train/happy/ffhq_2424.png,img_010988,affectnet,final_test,happy
img_010989,data/external/affectnet-dataset/train/happy/ffhq_2429.png,img_010989,affectnet,train,happy
img_010990,data/external/affectnet-dataset/train/happy/ffhq_2433.png,img_010990,affectnet,care_dev,happy
img_010991,data/external/affectnet-dataset/train/happy/ffhq_2434.png,img_010991,affectnet,train,happy
img_010992,data/external/affectnet-dataset/train/happy/ffhq_2436.png,img_010992,affectnet,test,happy
img_010993,data/external/affectnet-dataset/train/happy/ffhq_2439.png,img_010993,affectnet,train,happy
img_010994,data/external/affectnet-dataset/train/happy/ffhq_2440.png,img_010994,affectnet,train,happy
img_010995,data/external/affectnet-dataset/train/happy/ffhq_2441.png,img_010995,affectnet,test,happy
img_010996,data/external/affectnet-dataset/train/happy/ffhq_2442.png,img_010996,affectnet,test,happy
img_010997,data/external/affectnet-dataset/train/happy/ffhq_2447.png,img_010997,affectnet,train,happy
img_010998,data/external/affectnet-dataset/train/happy/ffhq_2451.png,img_010998,affectnet,train,happy
img_010999,data/external/affectnet-dataset/train/happy/ffhq_2454.png,img_010999,affectnet,train,happy
img_011000,data/external/affectnet-dataset/train/happy/ffhq_2461.png,img_011000,affectnet,test,happy
img_011001,data/external/affectnet-dataset/train/happy/ffhq_2464.png,img_011001,affectnet,final_test,happy
img_011002,data/external/affectnet-dataset/train/happy/ffhq_2465.png,img_011002,affectnet,final_test,happy
img_011003,data/external/affectnet-dataset/train/happy/ffhq_2467.png,img_011003,affectnet,final_test,happy
img_011004,data/external/affectnet-dataset/train/happy/ffhq_2475.png,img_011004,affectnet,care_dev,happy
img_011005,data/external/affectnet-dataset/train/happy/ffhq_2476.png,img_011005,affectnet,care_dev,happy
img_011006,data/external/affectnet-dataset/train/happy/ffhq_2477.png,img_011006,affectnet,train,happy
img_011007,data/external/affectnet-dataset/train/happy/ffhq_2478.png,img_011007,affectnet,care_dev,happy
img_011008,data/external/affectnet-dataset/train/happy/ffhq_2479.png,img_011008,affectnet,test,happy
img_011009,data/external/affectnet-dataset/train/happy/ffhq_248.png,img_011009,affectnet,care_dev,happy
img_011010,data/external/affectnet-dataset/train/happy/ffhq_2480.png,img_011010,affectnet,train,happy
img_011011,data/external/affectnet-dataset/train/happy/ffhq_2483.png,img_011011,affectnet,train,happy
img_011012,data/external/affectnet-dataset/train/happy/ffhq_2484.png,img_011012,affectnet,care_dev,happy
img_011013,data/external/affectnet-dataset/train/happy/ffhq_2487.png,img_011013,affectnet,train,happy
img_011014,data/external/affectnet-dataset/train/happy/ffhq_2490.png,img_011014,affectnet,val,happy
img_011015,data/external/affectnet-dataset/train/happy/ffhq_2497.png,img_011015,affectnet,final_test,happy
img_011016,data/external/affectnet-dataset/train/happy/ffhq_2498.png,img_011016,affectnet,final_test,happy
img_011017,data/external/affectnet-dataset/train/happy/ffhq_2499.png,img_011017,affectnet,train,happy
img_011018,data/external/affectnet-dataset/train/happy/ffhq_250.png,img_011018,affectnet,test,happy
img_011019,data/external/affectnet-dataset/train/happy/ffhq_2503.png,img_011019,affectnet,test,happy
img_011020,data/external/affectnet-dataset/train/happy/ffhq_2505.png,img_011020,affectnet,final_test,happy
img_011021,data/external/affectnet-dataset/train/happy/ffhq_2507.png,img_011021,affectnet,train,happy
img_011022,data/external/affectnet-dataset/train/happy/ffhq_2508.png,img_011022,affectnet,care_dev,happy
img_011023,data/external/affectnet-dataset/train/happy/ffhq_2509.png,img_011023,affectnet,train,happy
img_011024,data/external/affectnet-dataset/train/happy/ffhq_2510.png,img_011024,affectnet,train,happy
img_011025,data/external/affectnet-dataset/train/happy/ffhq_2511.png,img_011025,affectnet,care_dev,happy
img_011026,data/external/affectnet-dataset/train/happy/ffhq_2512.png,img_011026,affectnet,train,happy
img_011027,data/external/affectnet-dataset/train/happy/ffhq_2513.png,img_011027,affectnet,final_test,happy
img_011028,data/external/affectnet-dataset/train/happy/ffhq_2514.png,img_011028,affectnet,final_test,happy
img_011029,data/external/affectnet-dataset/train/happy/ffhq_2517.png,img_011029,affectnet,train,happy
img_011030,data/external/affectnet-dataset/train/happy/ffhq_2518.png,img_011030,affectnet,train,happy
img_011031,data/external/affectnet-dataset/train/happy/ffhq_2519.png,img_011031,affectnet,train,happy
img_011032,data/external/affectnet-dataset/train/happy/ffhq_2521.png,img_011032,affectnet,train,happy
img_011033,data/external/affectnet-dataset/train/happy/ffhq_2530.png,img_011033,affectnet,train,happy
img_011034,data/external/affectnet-dataset/train/happy/ffhq_2532.png,img_011034,affectnet,val,happy
img_011035,data/external/affectnet-dataset/train/happy/ffhq_2539.png,img_011035,affectnet,care_dev,happy
img_011036,data/external/affectnet-dataset/train/happy/ffhq_2541.png,img_011036,affectnet,train,happy
img_011037,data/external/affectnet-dataset/train/happy/ffhq_2544.png,img_011037,affectnet,care_dev,happy
img_011038,data/external/affectnet-dataset/train/happy/ffhq_2545.png,img_011038,affectnet,final_test,happy
img_011039,data/external/affectnet-dataset/train/happy/ffhq_2547.png,img_011039,affectnet,train,happy
img_011040,data/external/affectnet-dataset/train/happy/ffhq_2548.png,img_011040,affectnet,test,happy
img_011041,data/external/affectnet-dataset/train/happy/ffhq_2549.png,img_011041,affectnet,final_test,happy
img_011042,data/external/affectnet-dataset/train/happy/ffhq_2554.png,img_011042,affectnet,val,happy
img_011043,data/external/affectnet-dataset/train/happy/ffhq_2557.png,img_011043,affectnet,final_test,happy
img_011044,data/external/affectnet-dataset/train/happy/ffhq_256.png,img_011044,affectnet,final_test,happy
img_011045,data/external/affectnet-dataset/train/happy/ffhq_2562.png,img_011045,affectnet,train,happy
img_011046,data/external/affectnet-dataset/train/happy/ffhq_2566.png,img_011046,affectnet,test,happy
img_011047,data/external/affectnet-dataset/train/happy/ffhq_2567.png,img_011047,affectnet,train,happy
img_011048,data/external/affectnet-dataset/train/happy/ffhq_2569.png,img_011048,affectnet,care_dev,happy
img_011049,data/external/affectnet-dataset/train/happy/ffhq_2570.png,img_011049,affectnet,final_test,happy
img_011050,data/external/affectnet-dataset/train/happy/ffhq_2571.png,img_011050,affectnet,final_test,happy
img_011051,data/external/affectnet-dataset/train/happy/ffhq_2573.png,img_011051,affectnet,train,happy
img_011052,data/external/affectnet-dataset/train/happy/ffhq_2578.png,img_011052,affectnet,care_dev,happy
img_011053,data/external/affectnet-dataset/train/happy/ffhq_2583.png,img_011053,affectnet,final_test,happy
img_011054,data/external/affectnet-dataset/train/happy/ffhq_2588.png,img_011054,affectnet,val,happy
img_011055,data/external/affectnet-dataset/train/happy/ffhq_2589.png,img_011055,affectnet,train,happy
img_011056,data/external/affectnet-dataset/train/happy/ffhq_2591.png,img_011056,affectnet,final_test,happy
img_011057,data/external/affectnet-dataset/train/happy/ffhq_2594.png,img_011057,affectnet,care_dev,happy
img_011058,data/external/affectnet-dataset/train/happy/ffhq_2598.png,img_011058,affectnet,test,happy
img_011059,data/external/affectnet-dataset/train/happy/ffhq_2599.png,img_011059,affectnet,care_dev,happy
img_011060,data/external/affectnet-dataset/train/happy/ffhq_2600.png,img_011060,affectnet,train,happy
img_011061,data/external/affectnet-dataset/train/happy/ffhq_2605.png,img_011061,affectnet,final_test,happy
img_011062,data/external/affectnet-dataset/train/happy/ffhq_2606.png,img_011062,affectnet,train,happy
img_011063,data/external/affectnet-dataset/train/happy/ffhq_2607.png,img_011063,affectnet,train,happy
img_011064,data/external/affectnet-dataset/train/happy/ffhq_261.png,img_011064,affectnet,train,happy
img_011065,data/external/affectnet-dataset/train/happy/ffhq_2610.png,img_011065,affectnet,final_test,happy
img_011066,data/external/affectnet-dataset/train/happy/ffhq_2614.png,img_011066,affectnet,train,happy
img_011067,data/external/affectnet-dataset/train/happy/ffhq_2617.png,img_011067,affectnet,train,happy
img_011068,data/external/affectnet-dataset/train/happy/ffhq_2619.png,img_011068,affectnet,train,happy
img_011069,data/external/affectnet-dataset/train/happy/ffhq_2621.png,img_011069,affectnet,test,happy
img_011070,data/external/affectnet-dataset/train/happy/ffhq_2623.png,img_011070,affectnet,final_test,happy
img_011071,data/external/affectnet-dataset/train/happy/ffhq_2624.png,img_011071,affectnet,test,happy
img_011072,data/external/affectnet-dataset/train/happy/ffhq_2626.png,img_011072,affectnet,final_test,happy
img_011073,data/external/affectnet-dataset/train/happy/ffhq_2627.png,img_011073,affectnet,train,happy
img_011074,data/external/affectnet-dataset/train/happy/ffhq_2629.png,img_011074,affectnet,train,happy
img_011075,data/external/affectnet-dataset/train/happy/ffhq_2632.png,img_011075,affectnet,care_dev,happy
img_011076,data/external/affectnet-dataset/train/happy/ffhq_2635.png,img_011076,affectnet,train,happy
img_011077,data/external/affectnet-dataset/train/happy/ffhq_2640.png,img_011077,affectnet,test,happy
img_011078,data/external/affectnet-dataset/train/happy/ffhq_2644.png,img_011078,affectnet,train,happy
img_011079,data/external/affectnet-dataset/train/happy/ffhq_2645.png,img_011079,affectnet,train,happy
img_011080,data/external/affectnet-dataset/train/happy/ffhq_2647.png,img_011080,affectnet,train,happy
img_011081,data/external/affectnet-dataset/train/happy/ffhq_2652.png,img_011081,affectnet,test,happy
img_011082,data/external/affectnet-dataset/train/happy/ffhq_2654.png,img_011082,affectnet,val,happy
img_011083,data/external/affectnet-dataset/train/happy/ffhq_2656.png,img_011083,affectnet,final_test,happy
img_011084,data/external/affectnet-dataset/train/happy/ffhq_2658.png,img_011084,affectnet,care_dev,happy
img_011085,data/external/affectnet-dataset/train/happy/ffhq_2660.png,img_011085,affectnet,train,happy
img_011086,data/external/affectnet-dataset/train/happy/ffhq_2662.png,img_011086,affectnet,care_dev,happy
img_011087,data/external/affectnet-dataset/train/happy/ffhq_2665.png,img_011087,affectnet,test,happy
img_011088,data/external/affectnet-dataset/train/happy/ffhq_2668.png,img_011088,affectnet,train,happy
img_011089,data/external/affectnet-dataset/train/happy/ffhq_2669.png,img_011089,affectnet,final_test,happy
img_011090,data/external/affectnet-dataset/train/happy/ffhq_2672.png,img_011090,affectnet,val,happy
img_011091,data/external/affectnet-dataset/train/happy/ffhq_2674.png,img_011091,affectnet,train,happy
img_011092,data/external/affectnet-dataset/train/happy/ffhq_2676.png,img_011092,affectnet,test,happy
img_011093,data/external/affectnet-dataset/train/happy/ffhq_2679.png,img_011093,affectnet,test,happy
img_011094,data/external/affectnet-dataset/train/happy/ffhq_2681.png,img_011094,affectnet,train,happy
img_011095,data/external/affectnet-dataset/train/happy/ffhq_2682.png,img_011095,affectnet,train,happy
img_011096,data/external/affectnet-dataset/train/happy/ffhq_2684.png,img_011096,affectnet,val,happy
img_011097,data/external/affectnet-dataset/train/happy/ffhq_2685.png,img_011097,affectnet,test,happy
img_011098,data/external/affectnet-dataset/train/happy/ffhq_2688.png,img_011098,affectnet,val,happy
img_011099,data/external/affectnet-dataset/train/happy/ffhq_269.png,img_011099,affectnet,care_dev,happy
img_011100,data/external/affectnet-dataset/train/happy/ffhq_2698.png,img_011100,affectnet,final_test,happy
img_011101,data/external/affectnet-dataset/train/happy/ffhq_2709.png,img_011101,affectnet,train,happy
img_011102,data/external/affectnet-dataset/train/happy/ffhq_2713.png,img_011102,affectnet,train,happy
img_011103,data/external/affectnet-dataset/train/happy/ffhq_2714.png,img_011103,affectnet,train,happy
img_011104,data/external/affectnet-dataset/train/happy/ffhq_2718.png,img_011104,affectnet,train,happy
img_011105,data/external/affectnet-dataset/train/happy/ffhq_2719.png,img_011105,affectnet,train,happy
img_011106,data/external/affectnet-dataset/train/happy/ffhq_272.png,img_011106,affectnet,test,happy
img_011107,data/external/affectnet-dataset/train/happy/ffhq_2720.png,img_011107,affectnet,final_test,happy
img_011108,data/external/affectnet-dataset/train/happy/ffhq_2721.png,img_011108,affectnet,train,happy
img_011109,data/external/affectnet-dataset/train/happy/ffhq_2723.png,img_011109,affectnet,train,happy
img_011110,data/external/affectnet-dataset/train/happy/ffhq_2725.png,img_011110,affectnet,final_test,happy
img_011111,data/external/affectnet-dataset/train/happy/ffhq_2728.png,img_011111,affectnet,train,happy
img_011112,data/external/affectnet-dataset/train/happy/ffhq_273.png,img_011112,affectnet,final_test,happy
img_011113,data/external/affectnet-dataset/train/happy/ffhq_2731.png,img_011113,affectnet,val,happy
img_011114,data/external/affectnet-dataset/train/happy/ffhq_2732.png,img_011114,affectnet,val,happy
img_011115,data/external/affectnet-dataset/train/happy/ffhq_2733.png,img_011115,affectnet,final_test,happy
img_011116,data/external/affectnet-dataset/train/happy/ffhq_2734.png,img_011116,affectnet,final_test,happy
img_011117,data/external/affectnet-dataset/train/happy/ffhq_2735.png,img_011117,affectnet,train,happy
img_011118,data/external/affectnet-dataset/train/happy/ffhq_2736.png,img_011118,affectnet,test,happy
img_011119,data/external/affectnet-dataset/train/happy/ffhq_2737.png,img_011119,affectnet,test,happy
